CVX,FORD,GOOG,JPM,MSFT,WMT
75.5199966430664,4.1399998664856,12.4540691375732,39.1800003051758,26.4400005340576,51.5499992370606
75.7200012207031,3.53999996185303,12.1683902740479,38.8699989318848,25.9500007629395,51.0200004577637
74,3.29999995231628,12.1108560562134,38.3300018310547,25.7700004577637,50.6800003051758
72.2600021362305,3.4300000667572,12.0062484741211,38.8899993896484,25.3099994659424,50.810001373291
70.8300018310547,3.29999995231628,11.8331460952759,38.0299987792969,25,50.0299987792969
70.0599975585938,3.49000000953674,11.7728719711304,39.439998626709,24.5300006866455,48.7999992370605
69.9599990844727,3.32999992370605,11.7579278945923,38.5400009155273,24.3099994659424,49.5699996948242
68.3600006103516,3.29999995231628,11.3140916824341,37.060001373291,23.3099994659424,48.9000015258789
67.8600006103516,3.10999989509583,11.0822105407715,36.6100006103516,23.0100002288818,48.0699996948242
67.4800033569336,3.04999995231628,10.9462213516235,36.0800018310547,23.1599998474121,48.3400001525879
67.3099975585938,3.01999998092651,10.8729953765869,35.8300018310547,23.2700004577637,48
67.5599975585938,3.14000010490417,10.8610401153564,36.3300018310547,23.8199996948242,48.5699996948242
69.4499969482422,3.11999988555908,11.2129707336426,38.1500015258789,24.2999992370605,48.9199981689453
70.4100036621094,2.96000003814697,11.371376991272,38.1599998474121,24.4099998474121,49.1800003051758
71.8399963378906,2.96000003814697,11.6436071395874,38.8499984741211,24.2700004577637,49.4300003051758
71.8499984741211,3.03999996185303,11.8513278961182,39.189998626709,24.8299999237061,50.1199989318848
73.2300033569336,3.44000005722046,12.1843299865723,40.4799995422363,25.1299991607666,50.5400009155273
73.0500030517578,3.59999990463257,12.2376298904419,40.3499984741211,25.4400005340576,50.3499984741211
73.0400009155273,3.75999999046326,12.3043804168701,40.4599990844727,25.5100002288818,50.4099998474121
71.5,3.75999999046326,11.4473428726196,39,24.8899993896484,49.6699981689453
72,3.50999999046326,11.6109790802002,39.0400009155273,25.2299995422363,49.5200004577637
73.0999984741211,3.44000005722046,11.9947910308838,39.6300010681152,25.4799995422363,50.8800010681152
72.1699981689453,3.23000001907349,11.8929224014282,38.4199981689453,25.1200008392334,50.3499984741211
73.4400024414063,3.35999989509583,12.074990272522,39.3499984741211,25.8400001525879,50.8600006103516
73.5199966430664,3.48000001907349,12.2057504653931,39.8300018310547,25.8099994659424,51.6699981689453
74.620002746582,3.63000011444092,12.1786022186279,40.3300018310547,26.1000003814697,51.1300010681152
75.3000030517578,3.57999992370605,12.2697601318359,40.689998626709,26.1599998474121,50.9599990844727
75.5599975585938,3.58999991416931,12.0635328292847,40.3199996948242,25.9500007629395,51.1300010681152
76.0199966430664,3.57999992370605,12.0794725418091,40.2099990844727,26.0300006866455,51.060001373291
76.2099990844727,3.45000004768372,12.0759859085083,40.2799987792969,25.8099994659424,51.189998626709
77.8000030517578,3.4300000667572,12.214467048645,41.6399993896484,26.3299999237061,51.4099998474121
78.6600036621094,3.36999988555908,12.2000207901001,41.0800018310547,26.1599998474121,51.2900009155274
79.0199966430664,3.33999991416931,12.6107320785522,41.2900009155274,25.7299995422363,51.5999984741211
79.0699996948242,3.33999991416931,12.655065536499,41.2700004577637,25.3700008392334,51.6199989318848
78.7300033569336,3.39000010490417,12.4588012695313,40.439998626709,25.5499992370605,51.7900009155273
79.2900009155273,3.33999991416931,12.5865716934204,39.8199996948242,25.6100006103516,52.060001373291
79.0400009155273,3.27999997138977,12.5457258224487,39.1699981689453,25.0699996948242,52.2200012207031
77.129997253418,3.44000005722046,12.2475929260254,37.7700004577637,24.8600006103516,51.0200004577637
77.0699996948242,3.52999997138977,12.2543182373047,37.810001373291,24.4899997711182,50.4300003051758
77.4000015258789,3.64000010490417,12.1133460998535,37.5,24.3999996185303,50.4000015258789
77.7099990844727,3.86999988555908,12.0944166183472,37.689998626709,24.5,50.4099998474121
77.7699966430664,4.03999996185303,12.2172069549561,37.4799995422363,24.7099990844727,51.0200004577637
77.0400009155273,4.03999996185303,12.0087375640869,37.8899993896484,24.8199996948242,50.8600006103516
75.8399963378906,4.01999998092651,11.6555624008179,37.0699996948242,24.4400005340576,50.060001373291
75.0500030517578,3.98000001907349,11.5073680877686,37.1399993896484,24.2299995422363,50.2200012207031
75.0500030517578,3.79999995231628,11.5584259033203,36.8800010681152,24.2800006866455,51.1399993896484
73.7799987792969,3.40000009536743,11.2426099777222,36.2099990844727,24.0400009155273,51.2999992370605
74.0699996948242,3.39000010490417,11.3230581283569,36.2299995422363,24.1000003814697,51.5499992370606
73.3300018310547,3.42000007629395,11.2323980331421,35.6300010681152,23.8199996948242,50.9700012207031
74.9300003051758,3.67000007629395,11.4279146194458,36.5999984741211,23.9300003051758,51
73.7799987792969,3.6800000667572,11.2749891281128,35.8499984741211,23.6399993896484,50.5499992370605
74.0800018310547,3.79999995231628,11.2084884643555,36.3600006103516,23.4699993133545,50.1399993896484
76.7699966430664,3.78999996185303,11.465274810791,37.7400016784668,23.8999996185303,51.2000007629395
77.4499969482422,3.71000003814697,11.5362586975098,38.1599998474121,23.9400005340576,51.7599983215332
78,3.67000007629395,11.7135953903198,39.1699981689453,24.2900009155273,52.0400009155273
77.0500030517578,3.52999997138977,11.5666446685791,38.2799987792969,23.9599990844727,51.8600006103516
77.25,3.60999989509583,11.7205677032471,39.1199989318848,23.9300003051758,51.8300018310547
77.3600006103516,3.60999989509583,11.8600463867188,40.0999984741211,24.0100002288818,51.9099998474121
78.8199996948242,3.59999990463257,11.8590488433838,39.7599983215332,23.8500003814697,51.9700012207031
79.25,3.61999988555908,12.0117273330688,41.1199989318848,25.1100006103516,52.2099990844727
79.5100021362305,3.54999995231628,11.9658994674683,40.7200012207031,25.0300006866455,52.6599998474121
79.2099990844727,3.55999994277954,11.9711294174194,40.9799995422363,25.1200008392334,52.8600006103516
79.0500030517578,3.54999995231628,11.9815902709961,40.9900016784668,25.3299999237061,53.1500015258789
78.4599990844727,3.74000000953674,12.2079906463623,40.060001373291,25.2199993133545,53.0099983215332
79.9000015258789,3.55999994277954,12.6595487594604,41.189998626709,25.4300003051758,53.5400009155273
79.75,3.75,12.7885646820068,40.5900001525879,25.1499996185303,53.5699996948242
79.25,3.59999990463257,12.85182762146,39.939998626709,24.6100006103516,53.8199996948242
78.5400009155273,3.61999988555908,12.7890634536743,39.0999984741211,24.4300003051758,53.6500015258789
80.120002746582,3.65000009536743,13.1330242156982,39.75,24.7800006866455,54.0800018310547
80.0800018310547,3.79999995231628,13.2107334136963,39.0800018310547,24.7299995422363,53.4799995422363
80.879997253418,3.71000003814697,13.1300354003906,38.9500007629395,24.6800003051758,53.8199996948242
81.2799987792969,3.67000007629395,13.1429872512817,38.4099998474121,24.5,53.3499984741211
81.0500030517578,3.73000001907349,13.095664024353,38.060001373291,24.4899997711182,53.5200004577637
81.9499969482422,3.71000003814697,13.0914297103882,38.810001373291,24.3799991607666,53.3600006103516
81.3099975585937,3.76999998092651,13.0099849700928,38.9500007629395,23.9099998474121,53.5699996948242
83.3899993896484,3.86999988555908,13.4055032730103,39.6399993896484,24.3500003814697,54
83.8899993896484,3.92000007629395,13.3088645935059,39.9000015258789,24.4300003051758,54.560001373291
83.5199966430664,3.9300000667572,13.2007703781128,39.5200004577637,24.5300006866455,54.3600006103516
83.9400024414062,3.85999989509583,13.3586778640747,39.310001373291,24.5699996948242,54.4099998474121
83.7099990844727,3.88000011444092,13.4206962585449,39.7299995422363,24.5900001525879,54.6100006103516
83.8399963378906,3.9300000667572,13.4842081069946,40.4000015258789,24.8299999237061,53.9199981689453
83.6699981689453,3.80999994277954,13.5317802429199,39.8400001525879,25.3400001525879,53.8199996948242
83.9000015258789,3.79999995231628,13.4727506637573,38.7200012207031,25.2299995422363,53.25
83.6100006103516,3.9300000667572,14.9801006317139,37.1500015258789,25.5400009155273,53.3499984741211
84.4800033569336,3.83999991416931,15.3850831985474,38.2000007629395,25.8199996948242,53.7599983215332
82.7900009155274,3.95000004768372,15.1390047073364,37.689998626709,25.1000003814697,53.3199996948242
84.0199966430664,3.90000009536743,15.1427412033081,38.0999984741211,25.3099994659424,53.4700012207031
84.25,3.86999988555908,15.2426166534424,37.7000007629395,25.4200000762939,54.0299987792969
84.5500030517578,3.90000009536743,15.256067276001,37.7000007629395,25.3799991607666,54.060001373291
84.870002746582,3.94000005722046,15.3549461364746,37.0699996948242,25.1900005340576,53.9500007629395
85.1500015258789,3.95000004768372,15.4072504043579,37.2000007629395,25.8999996185303,54.560001373291
84.3099975585938,3.77999997138977,15.3541994094849,37.5400009155273,26.0499992370605,53.8699989318848
84.4400024414063,3.73000001907349,15.4067516326904,37.5099983215332,26.2800006866455,54.0800018310547
82.5999984741211,3.79999995231628,15.2852067947388,37.6300010681152,26.6700000762939,54.1699981689453
81.4499969482422,3.89000010490417,15.3175859451294,37.4199981689453,26.9500007629395,54.310001373291
82.1500015258789,3.61999988555908,15.3325300216675,36.9599990844727,27.3899993896484,54.7900009155273
82.6999969482422,3.70000004768372,15.4466018676758,37.7200012207031,27.0300006866455,54.9099998474121
85.1399993896484,3.55999994277954,15.5484714508057,39.7999992370605,27.1399993896484,55.3600006103516
84.9800033569336,3.54999995231628,15.5686445236206,40.939998626709,26.8500003814697,55.2000007629395
84.8000030517578,3.5,15.6107368469238,40.5099983215332,26.8099994659424,54.9099998474121
83.5599975585938,3.50999999046326,15.5621690750122,39.9000015258789,26.9500007629395,55.0499992370605
85.1699981689453,3.5,15.5138502120972,40.6199989318848,26.9400005340576,54.5099983215332
86.0899963378906,3.52999997138977,15.3721313476563,40.0200004577637,26.6800003051758,54.3400001525879
85.4400024414062,3.45000004768372,15.0259294509888,39.6100006103516,26.2700004577637,54.1300010681152
84.8600006103516,3.55999994277954,14.8311586380005,40.0800018310547,26.2000007629395,53.9500007629395
82.4800033569336,3.54999995231628,14.5385055541992,39.6100006103516,25.8099994659424,54.2599983215332
82.4599990844727,3.52999997138977,14.5342721939087,39.1800003051758,25.5699996948242,53.7700004577637
83.8199996948242,3.46000003814697,14.8583068847656,39.6599998474121,25.8400001525879,53.9799995422363
83.9400024414062,3.50999999046326,14.7155923843384,39.4099998474121,25.6900005340576,54.3899993896484
83.4499969482422,3.5,14.725305557251,38.5099983215332,25.7299995422363,54.3800010681152
81.75,3.5699999332428,14.5208215713501,37.6300010681152,25.1200008392334,53.6699981689453
82.9300003051758,3.8199999332428,14.8187055587769,38.1599998474121,25.3700008392334,54.0099983215332
82.0500030517578,3.80999994277954,14.6949195861816,37.5,25.25,53.7400016784668
81.6900024414062,3.80999994277954,14.4984064102173,37.9099998474121,25.3099994659424,53.8499984741211
80.9700012207031,3.90000009536743,13.8408708572388,37.4000015258789,25.2600002288818,54.0900001525879
82.6999969482422,3.75,14.0560636520386,38.1500015258789,26.0400009155273,54.7000007629395
84.5,3.70000004768372,14.2421169281006,39.310001373291,26.8899993896484,54.75
84.8899993896484,3.54999995231628,14.2715072631836,39.6100006103516,27.0200004577637,54.6199989318848
84.9499969482422,3.64000010490417,14.4050064086914,39.9000015258789,26.8400001525879,54.4900016784668
86.3000030517578,3.59999990463257,14.6236867904663,39.25,26.8700008392334,55.0900001525879
86.1399993896484,3.58999991416931,14.7083692550659,40.2599983215332,27.2299995422363,54.4900016784668
86.6500015258789,3.63000011444092,14.7322797775269,40.810001373291,27.0799999237061,54.3400001525879
87.0299987792969,3.55999994277954,14.749963760376,41.4300003051758,27.3400001525879,54.2799987792969
88.370002746582,3.26999998092651,14.8099889755249,41.5099983215332,27.25,54.2099990844727
88.379997253418,3.35999989509583,14.817211151123,40.7900009155273,27.6200008392334,54.4500007629395
88.0100021362305,3.4300000667572,14.7023916244507,40.2099990844727,27.8500003814697,54.2299995422363
89.0599975585937,3.61999988555908,14.737509727478,40.0099983215332,27.9899997711182,54.6300010681152
88.4899978637695,3.63000011444092,14.7148447036743,39.6699981689453,27.8999996185303,54.4099998474121
88.8000030517578,3.52999997138977,14.8209466934204,39.9500007629395,27.8099994659424,53.7700004577637
89.2300033569336,3.38000011444092,15.0204496383667,41,28.0699996948242,53.6500015258789
89.9199981689453,3.35999989509583,15.0807237625122,42.1599998474121,28.1900005340576,53.310001373291
90.6800003051758,3.1800000667572,15.0493412017822,42.0800018310547,28.2999992370605,53.5999984741211
90.120002746582,3.13000011444092,15.0032644271851,42.6699981689453,28.0699996948242,53.5699996948242
91.1900024414063,3.05999994277954,14.9170866012573,42.6100006103516,28.0100002288818,53.7400016784668
91.370002746582,3.14000010490417,14.9688930511475,42.3600006103516,27.9699993133545,54.0800018310547
91.5999984741211,3.1800000667572,14.9155931472778,42.2299995422363,27.8500003814697,54.0699996948242
91.25,3.22000002861023,14.7937994003296,42.4199981689453,27.9099998474121,53.9300003051758
91.9400024414063,3.07999992370605,15.0523300170898,43.5800018310547,27.9799995422363,54.560001373291
91.5999984741211,3.09999990463257,14.9967880249023,44.1599998474121,28.0900001525879,54.7700004577637
91.4400024414062,3.3199999332428,15.1698904037476,44.7000007629395,28,54.4099998474121
90.6900024414063,3.20000004768372,15.2802257537842,44.4799995422363,28.8199996948242,53.9599990844727
91.1900024414063,3.10999989509583,15.3534507751465,43.6399993896484,28.6000003814697,54.0800018310547
90.4100036621094,3.1800000667572,15.2979097366333,43.4000015258789,28.2199993133545,53.7299995422363
91.8300018310547,3.3199999332428,15.3427419662476,43.5999984741211,28.1100006103516,54.2900009155273
92.4499969482422,3.65000009536743,15.3641605377197,44.7099990844727,28.5499992370605,54.8499984741211
92.1800003051758,3.6800000667572,15.3596782684326,44.4500007629395,28.1900005340576,54.7900009155273
92.8300018310547,3.6800000667572,15.5462293624878,44.9099998474121,28.2999992370605,54.810001373291
93.3499984741211,3.52999997138977,15.9310369491577,44.75,28.6599998474121,55.1399993896484
92.9700012207031,3.42000007629395,15.7347717285156,43.7099990844727,28.4699993133545,55.0299987792969
92.7099990844727,3.38000011444092,15.6107368469238,44.75,28.3500003814697,55.9900016784668
93.7799987792969,3.45000004768372,15.2386322021484,45.2900009155273,28.0200004577637,55.7299995422363
94.0999984741211,3.60999989509583,15.2199516296387,45.0200004577637,28.3799991607666,56.0499992370606
94.0800018310547,3.51999998092651,15.4398784637451,44.8699989318848,28.4500007629394,57.2599983215332
94.6399993896484,3.41000008583069,15.3549461364746,44.9799995422363,28.7800006866455,57.3199996948242
94.75,3.40000009536743,15.3621692657471,45.0999984741211,28.8700008392334,57.5699996948242
93.370002746582,3.39000010490417,14.9686441421509,44.5400009155273,27.75,56.7000007629395
94.9300003051758,3.42000007629395,14.952953338623,44.939998626709,27.7299995422363,56.0699996948242
96.2200012207031,3.52999997138977,15.2189559936523,45.9300003051758,27.9899997711182,56.3300018310547
96.4800033569336,3.50999999046326,15.242865562439,45.4500007629395,27.9400005340576,55.8600006103516
97.3099975585938,3.5,15.1967887878418,45.4599990844727,27.6499996185303,55.9199981689453
97.1100006103516,3.58999991416931,15.2174606323242,44.5900001525879,27.7700004577637,56.0299987792969
97.6600036621094,3.53999996185303,15.2999019622803,45.5,28.2000007629395,56.0699996948242
97.7399978637695,3.58999991416931,15.4017696380615,45.7400016784668,28.2800006866455,56.3800010681152
96.2399978637695,3.52999997138977,15.3549461364746,45.1100006103516,27.9699993133545,56.7299995422363
96.6999969482422,3.50999999046326,15.3534507751465,45.5299987792969,27.5,55.5900001525879
96.4499969482422,3.59999990463257,15.55419921875,46.5699996948242,27.25,55.689998626709
96.9499969482422,3.59999990463257,15.6451082229614,46.5400009155273,27.2299995422363,54.7999992370606
96.3399963378906,3.63000011444092,15.5454816818237,46.8199996948242,26.9599990844727,54.9500007629395
96.6600036621094,3.75,15.5472249984741,47.939998626709,27.0200004577637,54.5499992370606
97.1699981689453,3.75999999046326,15.573127746582,47.8199996948242,27.2099990844727,54.75
98.7200012207031,3.59999990463257,15.6931781768799,48,27.0599994659424,55.3800010681152
100.319999694824,3.58999991416931,15.1982831954956,46.0099983215332,26.5900001525879,53.6699981689453
102.269996643066,3.42000007629395,15.2259292602539,45.9599990844727,26.5900001525879,53.0299987792969
102.029998779297,3.54999995231628,15.1636629104614,45.9099998474121,26.7700004577637,52.0900001525879
102.099998474121,3.64000010490417,15.1940488815308,46.6800003051758,26.5499992370605,51.75
103.75,3.67000007629395,15.2777347564697,46.689998626709,26.5799999237061,51.9799995422363
102.900001525879,3.61999988555908,14.9629154205322,45.5999984741211,26.1599998474121,52.0699996948242
103.470001220703,3.69000005722046,14.9636631011963,45.2099990844727,26.0799999237061,51.9700012207031
104.190002441406,3.67000007629395,15.1820936203003,46.0800018310547,26.2000007629395,52.0099983215332
103.75,3.88000011444092,14.9594278335571,45.5200004577637,25.9500007629395,52.0699996948242
103.01000213623,3.73000001907349,14.7362651824951,45.189998626709,25.7199993133545,52.0200004577637
103.769996643066,3.74000000953674,14.7524538040161,46.4000015258789,25.9099998474121,52.439998626709
102.139999389648,3.73000001907349,14.7390050888062,46.560001373291,25.8899993896484,52.6699981689453
99.0800018310547,3.72000002861023,14.4533252716064,45.5299987792969,25.4099998474121,52.6500015258789
